name,reviews,rating,fulladdr,latitude,longitude,categories
La Montagna,82,4.8,Corso Monte Grappa. 75. 10146 Torino TO,45.082092,7.6383747,Kebab shop.Restaurant Magna
U.S.D. pro grugliasco,82,4.3,Via Leonardo Da Vinci. 20. 10095 Grugliasco TO,45.0574562,7.5873235,Restaurant.Sports club Magna
Palm Bar Lounge e Restaurant,83,4.3,Corso Regina Margherita. 122. 10152 Torino TO,45.0758644,7.6868865,Restaurant.Bar.Wine bar Magna
Pizza Reale,83,4.4,Corso Giuseppe Garibaldi. 46. 10078 Venaria Reale TO,45.1281113,7.6354682,Pizza restaurant.Italian restaurant.Pizza delivery.Pizza takeaway.Restaurant Magna
Re Sole,83,4.3,Via Guido Gozzano. 22. 10042 Nichelino TO,44.99018,7.642637,Pizza restaurant Magna
Bar pizzeria La Capricciosa,84,4.1,Corso Potenza. 100/b. 10149 Torino TO,45.0956887,7.6575335,Pizza restaurant.Restaurant Magna
Istanbul Pizza Kebap,85,4.2,C.so Francia. 103. 10138 Torino TO,45.0756028,7.6505195,Pizza restaurant.Kebab shop Magna
Pizzeria La Rustica,86,4,Corso Vercelli. 214. 10155 Torino TO,45.1064897,7.697064,Pizza restaurant.Kebab shop.Pizza delivery.Pizza takeaway Magna
Italy inn Corso Svizzera 38,86,4.3,Corso Svizzera. 38. 10143 Torino TO,45.0796584,7.6503936,Pizza restaurant Magna
Circolo Culturale Ricreativo Ispera Associato A.I.C.S.,86,4.3,Via Pietro Cossa. 115/31. 10146 Torino TO,45.0828232,7.6212004,Restaurant Magna
Pizzeria Asiago,86,3.4,Via Asiago. 52. 10142 Torino TO,45.07003,7.6122344,Pizza restaurant Magna
Baby,87,3.9,Piazza De Gasperi. 1. 10078 Venaria Reale TO,45.1250432,7.6301293,Bar Magna
Bar Liberty - Tavola calda,87,4.6,Corso Dante. 20. 10024 Moncalieri TO,45.0141714,7.658201,Bistro Magna
Pizza kebap turkish stampalia,88,4.4,Via Lanzo. 82. 10148 Torino TO,45.11277,7.6598129,Pizza takeaway Magna
Caffè Imperial di Li Vigni Ombretta,89,4.4,Corso Giacomo Matteotti. 1b. 10078 Venaria Reale TO,45.1278214,7.629471,Cafe Magna
Macelleria Allegra,90,4.8,C.so Giulio Cesare. 160/A. 10152 Torino TO,45.0962881,7.6968996,Butcher shop.Chophouse restaurant.Deli.Sandwich shop.Southern Italian restaurant Magna
Pizzeria PRATICO - Cherubini,91,4.2,Via Luigi Salvatore Cherubini. 37. 10154 Torino TO,45.092876,7.6989489,Pizza takeaway.Pizza restaurant Magna
L'angolo della Pizza,91,4.4,Via Rieti. 39. 10142 Torino TO,45.0714682,7.6096726,Pizza takeaway Magna
Urban Bar,91,4.4,Via Passo Buole. 55. 10127 Torino TO,45.0238899,7.6550358,Bistro Magna
I Love Poke - Porte di Torino,92,4.4,Corso Romania. 460. 10156 Torino TO,45.1173706,7.7136526,Fast food restaurant Magna
Sicily Made - Caffè Vergnano 1882,92,4.1,Corso Romania. 460. 10156 Torino TO,45.1178619,7.713153,Bar Magna
Caffetteria S.A.M.M.,92,4.3,Str. Antica di Collegno. 182. 10146 Torino TO,45.0816903,7.6207221,Bar Magna
L'Incontro,92,4.4,Via Fréjus. 102. 10139 Torino TO,45.070339,7.642444,Bistro.Bar Magna
Ristorante Pizzeria Fratelli Ponzo,93,3.7,Via Oberdan. 3. 10042 Nichelino TO,44.9943259,7.6486332,Restaurant.Pizza restaurant Magna
Egyone,93,4.1,Corso Siracusa. 161. 10137 Torino TO,45.0415367,7.6344049,Pizza restaurant.Pizza takeaway.Restaurant Magna
Pizza pazza,94,4.5,Via Francesco. Via F. Cravero. 122. 10095 Grugliasco TO,45.0634302,7.5871351,Pizza takeaway.Kebab shop.Pizza restaurant Magna
ZAZA 12,94,4,Via Monginevro. 43. 10141 Torino TO,45.0647583,7.6480763,Pizza restaurant.Kebab shop Magna
