 name, reviews, rating, fulladdr, latitude, longitude, categories, working_days, service_options
Tadim Istanbul Pizzeria-Kebap,279,4.2,Via Sant'Angelo. 8. 26900 Lodi LO,45.3057121,9.4998672,Restaurant.Kebab shop.Pizza restaurant,Monday:10 AM–12 AM .Tuesday:10 AM–12 AM .Wednesday:10 AM–12 AM .Thursday:10 AM–12 AM .Friday:10 AM–12 AM .Saturday:10 AM–12 AM .Sunday:10 AM–12 AM ,Delivery & Takeaway & Dine-in
Tadim Istanbul Pizzeria-Kebap,279,4.2,Via Sant'Angelo. 8. 26900 Lodi LO,45.3057121,9.4998672,Restaurant.Kebab shop.Pizza restaurant,Monday:10 AM–12 AM .Tuesday:10 AM–12 AM .Wednesday:10 AM–12 AM .Thursday:10 AM–12 AM .Friday:10 AM–12 AM .Saturday:10 AM–12 AM .Sunday:10 AM–12 AM ,Delivery & Takeaway & Dine-in
Tadim Istanbul Pizzeria-Kebap,279,4.2,Via Sant'Angelo. 8. 26900 Lodi LO,45.3057121,9.4998672,Restaurant.Kebab shop.Pizza restaurant,Monday:10 AM–12 AM .Tuesday:10 AM–12 AM .Wednesday:10 AM–12 AM .Thursday:10 AM–12 AM .Friday:10 AM–12 AM .Saturday:10 AM–12 AM .Sunday:10 AM–12 AM ,Delivery & Takeaway & Dine-in
Tadim Istanbul Pizzeria-Kebap,279,4.2,Via Sant'Angelo. 8. 26900 Lodi LO,45.3057121,9.4998672,Restaurant.Kebab shop.Pizza restaurant,Monday:10 AM–12 AM .Tuesday:10 AM–12 AM .Wednesday:10 AM–12 AM .Thursday:10 AM–12 AM .Friday:10 AM–12 AM .Saturday:10 AM–12 AM .Sunday:10 AM–12 AM ,Delivery & Takeaway & Dine-in
Tadim Istanbul Pizzeria-Kebap,279,4.2,Via Sant'Angelo. 8. 26900 Lodi LO,45.3057121,9.4998672,Restaurant.Kebab shop.Pizza restaurant,Monday:10 AM–12 AM .Tuesday:10 AM–12 AM .Wednesday:10 AM–12 AM .Thursday:10 AM–12 AM .Friday:10 AM–12 AM .Saturday:10 AM–12 AM .Sunday:10 AM–12 AM ,Delivery & Takeaway & Dine-in
Tadim Istanbul Pizzeria-Kebap,279,4.2,Via Sant'Angelo. 8. 26900 Lodi LO,45.3057121,9.4998672,Restaurant.Kebab shop.Pizza restaurant,Monday:10 AM–12 AM .Tuesday:10 AM–12 AM .Wednesday:10 AM–12 AM .Thursday:10 AM–12 AM .Friday:10 AM–12 AM .Saturday:10 AM–12 AM .Sunday:10 AM–12 AM ,Delivery & Takeaway & Dine-in
Tadim Istanbul Pizzeria-Kebap,279,4.2,Via Sant'Angelo. 8. 26900 Lodi LO,45.3057121,9.4998672,Restaurant.Kebab shop.Pizza restaurant,Monday:10 AM–12 AM .Tuesday:10 AM–12 AM .Wednesday:10 AM–12 AM .Thursday:10 AM–12 AM .Friday:10 AM–12 AM .Saturday:10 AM–12 AM .Sunday:10 AM–12 AM ,Delivery & Takeaway & Dine-in
Tadim Istanbul Pizzeria-Kebap,279,4.2,Via Sant'Angelo. 8. 26900 Lodi LO,45.3057121,9.4998672,Restaurant.Kebab shop.Pizza restaurant,Monday:10 AM–12 AM .Tuesday:10 AM–12 AM .Wednesday:10 AM–12 AM .Thursday:10 AM–12 AM .Friday:10 AM–12 AM .Saturday:10 AM–12 AM .Sunday:10 AM–12 AM ,Delivery & Takeaway & Dine-in
La Piadineria,307,4.2,Via San Bassiano. 19. 26900 Lodi LO,45.3119826,9.4965044,Piadineria,Monday:12–2:30 PM .Tuesday:12–2:30 PM & 7–9 PM .Wednesday:12–2:30 PM & 7–9 PM .Thursday:12–2:30 PM & 7–9 PM .Friday:12–2:30 PM & 7–9 PM .Saturday:12–2:30 PM & 7–9 PM .Sunday:7–9 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
La Piadineria,307,4.2,Via San Bassiano. 19. 26900 Lodi LO,45.3119826,9.4965044,Fast food restaurant.Family restaurant.Health food restaurant.Italian restaurant.Takeout restaurant.Restaurant.Small plates restaurant.Traditional restaurant,Monday:12–2:30 PM .Tuesday:12–2:30 PM & 7–9 PM .Wednesday:12–2:30 PM & 7–9 PM .Thursday:12–2:30 PM & 7–9 PM .Friday:12–2:30 PM & 7–9 PM .Saturday:12–2:30 PM & 7–9 PM .Sunday:7–9 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
La Piadineria,307,4.2,Via San Bassiano. 19. 26900 Lodi LO,45.3119826,9.4965044,Fast food restaurant.Family restaurant.Health food restaurant.Italian restaurant.Takeout restaurant.Restaurant.Small plates restaurant.Traditional restaurant,Monday:12–2:30 PM .Tuesday:12–2:30 PM & 7–9 PM .Wednesday:12–2:30 PM & 7–9 PM .Thursday:12–2:30 PM & 7–9 PM .Friday:12–2:30 PM & 7–9 PM .Saturday:12–2:30 PM & 7–9 PM .Sunday:7–9 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
La Piadineria,307,4.2,Via San Bassiano. 19. 26900 Lodi LO,45.3119826,9.4965044,Fast food restaurant.Family restaurant.Health food restaurant.Italian restaurant.Takeout restaurant.Restaurant.Small plates restaurant.Traditional restaurant,Monday:12–2:30 PM .Tuesday:12–2:30 PM & 7–9 PM .Wednesday:12–2:30 PM & 7–9 PM .Thursday:12–2:30 PM & 7–9 PM .Friday:12–2:30 PM & 7–9 PM .Saturday:12–2:30 PM & 7–9 PM .Sunday:7–9 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
La Piadineria,307,4.2,Via San Bassiano. 19. 26900 Lodi LO,45.3119826,9.4965044,Fast food restaurant.Family restaurant.Health food restaurant.Italian restaurant.Takeout restaurant.Restaurant.Small plates restaurant.Traditional restaurant,Monday:12–2:30 PM .Tuesday:12–2:30 PM & 7–9 PM .Wednesday:12–2:30 PM & 7–9 PM .Thursday:12–2:30 PM & 7–9 PM .Friday:12–2:30 PM & 7–9 PM .Saturday:12–2:30 PM & 7–9 PM .Sunday:7–9 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
La Piadineria,307,4.2,Via San Bassiano. 19. 26900 Lodi LO,45.3119826,9.4965044,Fast food restaurant.Family restaurant.Health food restaurant.Italian restaurant.Takeout restaurant.Restaurant.Small plates restaurant.Traditional restaurant,Monday:12–2:30 PM .Tuesday:12–2:30 PM & 7–9 PM .Wednesday:12–2:30 PM & 7–9 PM .Thursday:12–2:30 PM & 7–9 PM .Friday:12–2:30 PM & 7–9 PM .Saturday:12–2:30 PM & 7–9 PM .Sunday:7–9 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
i-sushi 中餐 寿司 亚洲风味,381,4.2,Viale Dalmazia. 7. 26900 Lodi LO,45.3129639,9.4975607,Sushi ,Monday:12–3 PM & 7–11:30 PM .Tuesday:Closed .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 6:30–11:50 PM .Saturday:12–3 PM & 6:30–11:50 PM .Sunday:12–3 PM & 7–11:30 PM ,Kerbside pickup & Delivery & Takeaway & Dine-in
i-sushi 中餐 寿司 亚洲风味,381,4.2,Viale Dalmazia. 7. 26900 Lodi LO,45.3129639,9.4975607,Sushi restaurant,Monday:12–3 PM & 7–11:30 PM .Tuesday:Closed .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 6:30–11:50 PM .Saturday:12–3 PM & 6:30–11:50 PM .Sunday:12–3 PM & 7–11:30 PM ,Kerbside pickup & Delivery & Takeaway & Dine-in
i-sushi 中餐 寿司 亚洲风味,381,4.2,Viale Dalmazia. 7. 26900 Lodi LO,45.3129639,9.4975607,Sushi restaurant,Monday:12–3 PM & 7–11:30 PM .Tuesday:Closed .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 6:30–11:50 PM .Saturday:12–3 PM & 6:30–11:50 PM .Sunday:12–3 PM & 7–11:30 PM ,Kerbside pickup & Delivery & Takeaway & Dine-in
i-sushi 中餐 寿司 亚洲风味,381,4.2,Viale Dalmazia. 7. 26900 Lodi LO,45.3129639,9.4975607,Sushi restaurant,Monday:12–3 PM & 7–11:30 PM .Tuesday:Closed .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 6:30–11:50 PM .Saturday:12–3 PM & 6:30–11:50 PM .Sunday:12–3 PM & 7–11:30 PM ,Kerbside pickup & Delivery & Takeaway & Dine-in
i-sushi 中餐 寿司 亚洲风味,381,4.2,Viale Dalmazia. 7. 26900 Lodi LO,45.3129639,9.4975607,Sushi restaurant,Monday:12–3 PM & 7–11:30 PM .Tuesday:Closed .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 6:30–11:50 PM .Saturday:12–3 PM & 6:30–11:50 PM .Sunday:12–3 PM & 7–11:30 PM ,Kerbside pickup & Delivery & Takeaway & Dine-in
ENORAFO,624,4.2,Piazza della Vittoria. 47. 26900 Lodi LO,45.3143311,9.5018558,Wine,Monday:Closed .Tuesday:11 AM–3 PM & 6 PM–12 AM .Wednesday:11 AM–3 PM & 6 PM–12 AM .Thursday:11 AM–3 PM & 6 PM–12 AM .Friday:11 AM–3 PM & 6 PM–12 AM .Saturday:11 AM–3 PM & 6 PM–12 AM .Sunday:10:30 AM–3 PM & 6–11 PM ,Outdoor seating & Dine-in & Delivery
ENORAFO,624,4.2,Piazza della Vittoria. 47. 26900 Lodi LO,45.3143311,9.5018558,Tapas bar.Restaurant.Wine bar,Monday:Closed .Tuesday:11 AM–3 PM & 6 PM–12 AM .Wednesday:11 AM–3 PM & 6 PM–12 AM .Thursday:11 AM–3 PM & 6 PM–12 AM .Friday:11 AM–3 PM & 6 PM–12 AM .Saturday:11 AM–3 PM & 6 PM–12 AM .Sunday:10:30 AM–3 PM & 6–11 PM ,Outdoor seating & Dine-in & Delivery
ENORAFO,624,4.2,Piazza della Vittoria. 47. 26900 Lodi LO,45.3143311,9.5018558,Tapas bar.Restaurant.Wine bar,Monday:Closed .Tuesday:11 AM–3 PM & 6 PM–12 AM .Wednesday:11 AM–3 PM & 6 PM–12 AM .Thursday:11 AM–3 PM & 6 PM–12 AM .Friday:11 AM–3 PM & 6 PM–12 AM .Saturday:11 AM–3 PM & 6 PM–12 AM .Sunday:10:30 AM–3 PM & 6–11 PM ,Outdoor seating & Dine-in & Delivery
ENORAFO,624,4.2,Piazza della Vittoria. 47. 26900 Lodi LO,45.3143311,9.5018558,Tapas bar.Restaurant.Wine bar,Monday:Closed .Tuesday:11 AM–3 PM & 6 PM–12 AM .Wednesday:11 AM–3 PM & 6 PM–12 AM .Thursday:11 AM–3 PM & 6 PM–12 AM .Friday:11 AM–3 PM & 6 PM–12 AM .Saturday:11 AM–3 PM & 6 PM–12 AM .Sunday:10:30 AM–3 PM & 6–11 PM ,Outdoor seating & Dine-in & Delivery
ENORAFO,624,4.2,Piazza della Vittoria. 47. 26900 Lodi LO,45.3143311,9.5018558,Tapas bar.Restaurant.Wine bar,Monday:Closed .Tuesday:11 AM–3 PM & 6 PM–12 AM .Wednesday:11 AM–3 PM & 6 PM–12 AM .Thursday:11 AM–3 PM & 6 PM–12 AM .Friday:11 AM–3 PM & 6 PM–12 AM .Saturday:11 AM–3 PM & 6 PM–12 AM .Sunday:10:30 AM–3 PM & 6–11 PM ,Outdoor seating & Dine-in & Delivery
ENORAFO,624,4.2,Piazza della Vittoria. 47. 26900 Lodi LO,45.3143311,9.5018558,Tapas bar.Restaurant.Wine bar,Monday:Closed .Tuesday:11 AM–3 PM & 6 PM–12 AM .Wednesday:11 AM–3 PM & 6 PM–12 AM .Thursday:11 AM–3 PM & 6 PM–12 AM .Friday:11 AM–3 PM & 6 PM–12 AM .Saturday:11 AM–3 PM & 6 PM–12 AM .Sunday:10:30 AM–3 PM & 6–11 PM ,Outdoor seating & Dine-in & Delivery
Ristorante La Muraglia Cinese,855,4.2,Viale Milano. 90. 26900 Lodi LO,45.3236122,9.4635935,Chinese ,Monday:12–3 PM & 6:30–11:30 PM .Tuesday:Closed .Wednesday:12–3 PM & 6:30–11:30 PM .Thursday:12–3 PM & 6:30–11:30 PM .Friday:12–3 PM & 6:30–11:30 PM .Saturday:12–3 PM & 6:30–11:30 PM .Sunday:12–3 PM & 6:30–11:30 PM ,Delivery & Takeaway & Dine-in
Fuori Modena,1441,4.2,Via Mosè Bianchi. 26900 Lodi LO,45.3162857,9.5137548,Restaurant,Monday:12:30–2:30 PM & 7:30–10:30 PM .Tuesday:Closed .Wednesday:12:30–2:30 PM & 7:30–10:30 PM .Thursday:12:30–2:30 PM & 7:30–10:30 PM .Friday:12:30–2:30 PM & 7:30–10:30 PM .Saturday:12:30–2:30 PM & 7:30–10:30 PM .Sunday:12:30–2:30 PM & 7:30–10:30 PM ,Takeaway & Dine-in & Delivery
Fuori Modena,1441,4.2,Via Mosè Bianchi. 26900 Lodi LO,45.3162857,9.5137548,Restaurant,Monday:12:30–2:30 PM & 7:30–10:30 PM .Tuesday:Closed .Wednesday:12:30–2:30 PM & 7:30–10:30 PM .Thursday:12:30–2:30 PM & 7:30–10:30 PM .Friday:12:30–2:30 PM & 7:30–10:30 PM .Saturday:12:30–2:30 PM & 7:30–10:30 PM .Sunday:12:30–2:30 PM & 7:30–10:30 PM ,Takeaway & Dine-in & Delivery
Fuori Modena,1441,4.2,Via Mosè Bianchi. 26900 Lodi LO,45.3162857,9.5137548,Restaurant,Monday:12:30–2:30 PM & 7:30–10:30 PM .Tuesday:Closed .Wednesday:12:30–2:30 PM & 7:30–10:30 PM .Thursday:12:30–2:30 PM & 7:30–10:30 PM .Friday:12:30–2:30 PM & 7:30–10:30 PM .Saturday:12:30–2:30 PM & 7:30–10:30 PM .Sunday:12:30–2:30 PM & 7:30–10:30 PM ,Takeaway & Dine-in & Delivery
Fuori Modena,1441,4.2,Via Mosè Bianchi. 26900 Lodi LO,45.3162857,9.5137548,Restaurant,Monday:12:30–2:30 PM & 7:30–10:30 PM .Tuesday:Closed .Wednesday:12:30–2:30 PM & 7:30–10:30 PM .Thursday:12:30–2:30 PM & 7:30–10:30 PM .Friday:12:30–2:30 PM & 7:30–10:30 PM .Saturday:12:30–2:30 PM & 7:30–10:30 PM .Sunday:12:30–2:30 PM & 7:30–10:30 PM ,Takeaway & Dine-in & Delivery
Fuori Modena,1441,4.2,Via Mosè Bianchi. 26900 Lodi LO,45.3162857,9.5137548,Restaurant,Monday:12:30–2:30 PM & 7:30–10:30 PM .Tuesday:Closed .Wednesday:12:30–2:30 PM & 7:30–10:30 PM .Thursday:12:30–2:30 PM & 7:30–10:30 PM .Friday:12:30–2:30 PM & 7:30–10:30 PM .Saturday:12:30–2:30 PM & 7:30–10:30 PM .Sunday:12:30–2:30 PM & 7:30–10:30 PM ,Takeaway & Dine-in & Delivery
Fuori Modena,1441,4.2,Via Mosè Bianchi. 26900 Lodi LO,45.3162857,9.5137548,Restaurant,Monday:12:30–2:30 PM & 7:30–10:30 PM .Tuesday:Closed .Wednesday:12:30–2:30 PM & 7:30–10:30 PM .Thursday:12:30–2:30 PM & 7:30–10:30 PM .Friday:12:30–2:30 PM & 7:30–10:30 PM .Saturday:12:30–2:30 PM & 7:30–10:30 PM .Sunday:12:30–2:30 PM & 7:30–10:30 PM ,Takeaway & Dine-in & Delivery
Fuori Modena,1441,4.2,Via Mosè Bianchi. 26900 Lodi LO,45.3162857,9.5137548,Restaurant,Monday:12:30–2:30 PM & 7:30–10:30 PM .Tuesday:Closed .Wednesday:12:30–2:30 PM & 7:30–10:30 PM .Thursday:12:30–2:30 PM & 7:30–10:30 PM .Friday:12:30–2:30 PM & 7:30–10:30 PM .Saturday:12:30–2:30 PM & 7:30–10:30 PM .Sunday:12:30–2:30 PM & 7:30–10:30 PM ,Takeaway & Dine-in & Delivery
Fuori Modena,1441,4.2,Via Mosè Bianchi. 26900 Lodi LO,45.3162857,9.5137548,Restaurant,Monday:12:30–2:30 PM & 7:30–10:30 PM .Tuesday:Closed .Wednesday:12:30–2:30 PM & 7:30–10:30 PM .Thursday:12:30–2:30 PM & 7:30–10:30 PM .Friday:12:30–2:30 PM & 7:30–10:30 PM .Saturday:12:30–2:30 PM & 7:30–10:30 PM .Sunday:12:30–2:30 PM & 7:30–10:30 PM ,Takeaway & Dine-in & Delivery
Fuori Modena,1441,4.2,Via Mosè Bianchi. 26900 Lodi LO,45.3162857,9.5137548,Restaurant,Monday:12:30–2:30 PM & 7:30–10:30 PM .Tuesday:Closed .Wednesday:12:30–2:30 PM & 7:30–10:30 PM .Thursday:12:30–2:30 PM & 7:30–10:30 PM .Friday:12:30–2:30 PM & 7:30–10:30 PM .Saturday:12:30–2:30 PM & 7:30–10:30 PM .Sunday:12:30–2:30 PM & 7:30–10:30 PM ,Takeaway & Dine-in & Delivery
Hong Kong,1487,4.2,V.le Genova. 6. 26900 Lodi LO,45.3218155,9.4882259,Sushi Chinese,Monday:12–3 PM & 7–11:30 PM .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:45 PM .Sunday:12–3 PM & 7–11:30 PM ,Outdoor seating & Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Hong Kong,1487,4.2,V.le Genova. 6. 26900 Lodi LO,45.3218155,9.4882259,Sushi restaurant.Chinese restaurant.Japanese restaurant.Meal delivery.Sushi takeaway,Monday:12–3 PM & 7–11:30 PM .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:45 PM .Sunday:12–3 PM & 7–11:30 PM ,Outdoor seating & Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Hong Kong,1487,4.2,V.le Genova. 6. 26900 Lodi LO,45.3218155,9.4882259,Sushi restaurant.Chinese restaurant.Japanese restaurant.Meal delivery.Sushi takeaway,Monday:12–3 PM & 7–11:30 PM .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:45 PM .Sunday:12–3 PM & 7–11:30 PM ,Outdoor seating & Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Hong Kong,1487,4.2,V.le Genova. 6. 26900 Lodi LO,45.3218155,9.4882259,Sushi restaurant.Chinese restaurant.Japanese restaurant.Meal delivery.Sushi takeaway,Monday:12–3 PM & 7–11:30 PM .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:45 PM .Sunday:12–3 PM & 7–11:30 PM ,Outdoor seating & Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Hong Kong,1487,4.2,V.le Genova. 6. 26900 Lodi LO,45.3218155,9.4882259,Sushi restaurant.Chinese restaurant.Japanese restaurant.Meal delivery.Sushi takeaway,Monday:12–3 PM & 7–11:30 PM .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:45 PM .Sunday:12–3 PM & 7–11:30 PM ,Outdoor seating & Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Hong Kong,1487,4.2,V.le Genova. 6. 26900 Lodi LO,45.3218155,9.4882259,Sushi restaurant.Chinese restaurant.Japanese restaurant.Meal delivery.Sushi takeaway,Monday:12–3 PM & 7–11:30 PM .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:45 PM .Sunday:12–3 PM & 7–11:30 PM ,Outdoor seating & Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Hong Kong,1487,4.2,V.le Genova. 6. 26900 Lodi LO,45.3218155,9.4882259,Sushi restaurant.Chinese restaurant.Japanese restaurant.Meal delivery.Sushi takeaway,Monday:12–3 PM & 7–11:30 PM .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:45 PM .Sunday:12–3 PM & 7–11:30 PM ,Outdoor seating & Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Hong Kong,1487,4.2,V.le Genova. 6. 26900 Lodi LO,45.3218155,9.4882259,Sushi restaurant.Chinese restaurant.Japanese restaurant.Meal delivery.Sushi takeaway,Monday:12–3 PM & 7–11:30 PM .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:45 PM .Sunday:12–3 PM & 7–11:30 PM ,Outdoor seating & Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Hong Kong,1487,4.2,V.le Genova. 6. 26900 Lodi LO,45.3218155,9.4882259,Sushi restaurant.Chinese restaurant.Japanese restaurant.Meal delivery.Sushi takeaway,Monday:12–3 PM & 7–11:30 PM .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:45 PM .Sunday:12–3 PM & 7–11:30 PM ,Outdoor seating & Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Bar Silver,7,4.1,Via Maestri del Lavoro. 2A. 26900 Lodi LO,45.3005331,9.4940934,Bar,Monday:7 AM–8 PM .Tuesday:7 AM–8 PM .Wednesday:7 AM–10 PM .Thursday:7 AM–10 PM .Friday:7 AM–10 PM .Saturday:7 AM–10 PM .Sunday:7 AM–10 PM ,Dine-in
Bar Silver,7,4.1,Via Maestri del Lavoro. 2A. 26900 Lodi LO,45.3005331,9.4940934,Bar,Monday:7 AM–8 PM .Tuesday:7 AM–8 PM .Wednesday:7 AM–10 PM .Thursday:7 AM–10 PM .Friday:7 AM–10 PM .Saturday:7 AM–10 PM .Sunday:7 AM–10 PM ,Dine-in
Bar Silver,7,4.1,Via Maestri del Lavoro. 2A. 26900 Lodi LO,45.3005331,9.4940934,Bar,Monday:7 AM–8 PM .Tuesday:7 AM–8 PM .Wednesday:7 AM–10 PM .Thursday:7 AM–10 PM .Friday:7 AM–10 PM .Saturday:7 AM–10 PM .Sunday:7 AM–10 PM ,Dine-in
Bar Silver,7,4.1,Via Maestri del Lavoro. 2A. 26900 Lodi LO,45.3005331,9.4940934,Bar,Monday:7 AM–8 PM .Tuesday:7 AM–8 PM .Wednesday:7 AM–10 PM .Thursday:7 AM–10 PM .Friday:7 AM–10 PM .Saturday:7 AM–10 PM .Sunday:7 AM–10 PM ,Dine-in
Bar Silver,7,4.1,Via Maestri del Lavoro. 2A. 26900 Lodi LO,45.3005331,9.4940934,Bar,Monday:7 AM–8 PM .Tuesday:7 AM–8 PM .Wednesday:7 AM–10 PM .Thursday:7 AM–10 PM .Friday:7 AM–10 PM .Saturday:7 AM–10 PM .Sunday:7 AM–10 PM ,Dine-in
Bar Silver,7,4.1,Via Maestri del Lavoro. 2A. 26900 Lodi LO,45.3005331,9.4940934,Bar,Monday:7 AM–8 PM .Tuesday:7 AM–8 PM .Wednesday:7 AM–10 PM .Thursday:7 AM–10 PM .Friday:7 AM–10 PM .Saturday:7 AM–10 PM .Sunday:7 AM–10 PM ,Dine-in
Bar Tabacchi,9,4.1,Via Felice Cavallotti. 14. 26900 Lodi LO,45.3207151,9.5105799,Bar,Monday:Closed .Tuesday:8 AM–7:30 PM .Wednesday:8 AM–7:30 PM .Thursday:8 AM–7:30 PM .Friday:8 AM–7:30 PM .Saturday:8:30 AM–12:30 PM & 3:30–7:30 PM .Sunday:Closed ,Dine-in
Bar Tabacchi,9,4.1,Via Felice Cavallotti. 14. 26900 Lodi LO,45.3207151,9.5105799,Bar,Monday:Closed .Tuesday:8 AM–7:30 PM .Wednesday:8 AM–7:30 PM .Thursday:8 AM–7:30 PM .Friday:8 AM–7:30 PM .Saturday:8:30 AM–12:30 PM & 3:30–7:30 PM .Sunday:Closed ,Dine-in
