name,reviews,rating,fulladdr,latitude,longitude,categories
Mamma Pizza Marconi,55,4.7,Viale Guglielmo Marconi. 246. 00146 Roma RM,41.8633643,12.4692721,Pizza restaurant Magna
Fuoriporta Garden,55,4.4,Via Enzo Musumeci Greco. 10. 00138 Roma RM,41.9749674,12.5265202,Bistro Magna
Celeste,55,4,Via Flaminia. 609. 00191 Roma RM,41.943223,12.4717797,Restaurant Magna
南小料麻辣烫 Ristorante Minami Mae,56,4.6,Via Tuscolana. 968. 00174 Roma RM,41.8615325,12.5533457,Fine dining restaurant.Hunan restaurant Magna
Jacobà,56,4.4,Via Guglielmo Calderini. 16. 00196 Roma RM,41.9316407,12.4673141,Restaurant.Cocktail bar Magna
Anima e Vongole,56,4.3,Via Elio Vittorini. 35. 00144 Roma RM,41.8191153,12.470074,Seafood restaurant Magna
Olio santo,57,4.7,Via dei Castani. 92. 00172 Roma RM,41.8827701,12.5670503,Italian restaurant Magna
56,57,4.4,Via della Bufalotta. 133/135. 00137 Roma RM,41.9494494,12.5408007,Restaurant Magna
Bufala e Pachino,57,3.9,Via Prenestina. 650. 00155 Roma RM,41.8935024,12.5848282,Pizza restaurant Magna
Ristorante tunisino - chez Hela,58,4.7,Via Luigi Magrini. 6. 00146 Roma RM,41.8649456,12.4694494,Tunisian restaurant.Arab restaurant.Fast food restaurant.Mediterranean restaurant Magna
Petit Café,58,4.2,Via Tuscolana Vecchia. 91. 00044 Frascati RM,41.82192,12.639468,Bar Magna
Junsei Sushi Flaminio,58,4.1,Viale del Vignola. 9. 00196 Roma RM,41.9241893,12.4701055,Japanese restaurant Magna
Martino pizza e polli dal 1984,58,3.9,Via Tuscolana. 581. 00175 Roma RM,41.8641061,12.5481082,Chicken restaurant.Pizza restaurant Magna
Allright,58,3.7,Viale del Vignola. 49. 00196 Roma RM,41.9244995,12.4689683,Restaurant Magna
50 sfumature di mare bufalotta,59,4.8,Via della Bufalotta. 891. 00131 Roma RM,41.9703949,12.5502805,Restaurant Magna
Charsi kabana,59,4.8,Piazza dei Gerani. 27/28. 00172 Roma RM,41.8854639,12.5675682,Restaurant Magna
La Bottega Di Meo- Forno,59,4.7,Via Flaminia. 401. 00191 Roma RM,41.9313965,12.4677559,Bakery.Cold cut store.Cookie shop.Sandwich shop Magna
KEFI greek street food,59,4.5,Via Giacinto de Vecchi Pieralice. 30. 00167 Roma RM,41.9005504,12.4395541,Greek restaurant Magna
Texas Burger,59,4.5,Via Gina Mazza. 2. 00156 Roma RM,41.9326215,12.5668276,Fast food restaurant.Hamburger restaurant Magna
La Piadineria,59,4,Via Aristide Merloni. 141. 00155 Roma RM,41.8841499,12.6076177,Fast food restaurant.Family restaurant.Health food restaurant.Italian restaurant.Takeout restaurant.Restaurant.Small plates restaurant.Traditional restaurant Magna
Capatoast - Roma Porta di Roma,59,3.3,Via Alberto Lionello. 201. 00139 Roma RM,41.9723596,12.5400212,Fast food restaurant.Restaurant.Sandwich shop Magna
Parco Massimi,59,3.2,Via della Balduina. 300/316. 00136 Roma RM,41.9268604,12.4411899,Restaurant.Italian restaurant.Pizza restaurant Magna
Erba di Grano - Rione VIII,60,4.9,Piazza di S. Andrea della Valle. 8. 00186 Roma RM,41.8967874,12.4746611,Juice shop.Bistro.Health food restaurant.Takeout restaurant.Salad shop.Sandwich shop.Vegan restaurant.Vegetarian restaurant Magna
PANUE' pizzeria,60,4.7,Via Gaspare Gozzi. 119. 00145 Roma RM,41.8541136,12.478445,Pizza restaurant.Pizza delivery.Pizza takeaway Magna
Fantasie di Napoli - GranRoma,60,4.4,Via Aristide Merloni. 141. 00169 Roma RM,41.88411,12.6076284,Pizza restaurant Magna
Punto Zero Glutine,60,4.2,Viale Pinturicchio. 54. 00196 Roma RM,41.9323349,12.4661803,Grocery store.Gluten-free restaurant Magna
Ruspantino - Spiedo e Cucina,61,5,Via Tor de' Schiavi. 161. 00172 Roma RM,41.8846448,12.562705,Restaurant.Chicken restaurant.Takeout restaurant Magna
Hummustown,61,4.9,Via S. Domenico Savio. 10. 00181 Roma RM,41.875969,12.5283456,Takeout restaurant.Middle Eastern restaurant Magna
Locanda di Via Appia,61,4.6,Via Appia Nuova. 1200. 00178 Roma RM,41.8253981,12.5605614,Restaurant Magna
Ninkasi Beer Shop,61,4.5,Via Luigi Luciani. 11. 00197 Roma RM,41.9215016,12.4803254,Beer hall Magna
RASAI INDIAN RESTAURANT,61,4.1,Via Francesco Baracca. 19. 00177 Roma RM,41.8792863,12.5429847,Restaurant Magna
DeLirio Pizzeria,62,4.8,Via Trionfale. 7190. 00135 Roma RM,41.9358562,12.4376503,Pizza takeaway.Fast food restaurant.Pizza delivery.Pizza restaurant Magna
NICCO BRACE E CUCINA,62,4.6,Via Adolfo Celi. 26. 00139 Roma RM,41.9746843,12.5368667,Italian restaurant Magna
Pizzeria Girasole - colle salario,62,4.5,Via Apiro. 90/92. 00138 Roma RM,41.9835495,12.5130958,Pizza restaurant Magna
Mathos Restaurant,62,4.3,Viale Degli Astri. 72. 00144 Roma RM,41.8129031,12.448021,Restaurant Magna
Caffè Italy,62,4.3,Via Adolfo Celi. 33/35. 00139 Roma RM,41.9750204,12.5362141,Bistro.Cafeteria Magna
Billy Tacos - Roma (CC Maximo),64,2.9,Via Laurentina. 865. 00143 Roma RM,41.8072997,12.4858027,Fast food restaurant Magna
Ninfa Restaurant,65,4.9,Via S. Francesco D'Assisi. 18. 00044 Frascati RM,41.808929,12.6769274,Restaurant Magna
